Rank,Author,Score
2783,"Mathieu  Bunel Centre de Recherche en Économie et Management (CREM), Rennes/Caen, FranceTEPP Fédération de Recherche Travail Emploi et Politiques Publiques, Noisy le Grand, France",114
2783,"Hal Ronald Varian Department of Economics, University of California-Berkeley, Berkeley, California (USA)",114
2783,"Joerg  Baten Wirtschaftswissenschaftlichen Fakultät, Eberhard-Karls-Universität Tübingen, Tübingen, Germany",114
2783,"Heinrich W. Ursprung Fachbereich Wirtschaftswissenschaften, Universität Konstanz, Konstanz, Germany",114
2783,Ismail  Saglam,114
2783,"James  Morley School of Economics, Faculty of Arts and Social Sciences, University of Sydney, Sydney, Australia",114
2783,"Lucian  Bebchuk John M. Olin Center for Law, Economics, and Business, Harvard School of Law, Harvard University, Cambridge, Massachusetts (USA)",114
2783,"John  Thornton Norwich Business School, University of East Anglia, Norwich, United Kingdom",114
2783,"Galina B Hale Santa Cruz Institute for International Economics (SCIIE), University of California-Santa Cruz (UCSC), Santa Cruz, California (USA)",114
2783,"Dimitri B. Papadimitriou Levy Economics Institute, Bard College, Annandale-on-Hudson, New York (USA)Economics Program, Bard College, Annandale-on-Hudson, New York (USA)",114
2783,Katerina  Smidkova †,114
2783,"Frank Hismith Page Jr.Department of Economics, Indiana University, Bloomington, Indiana (USA)",114
2783,"Malte H. Rieth DIW Berlin (Deutsches Institut für Wirtschaftsforschung), Berlin, Germany",114
2783,"Achim  Zeileis Fakultät für Volkswirtschaft und Statistik, Leopold-Franzens-Universität Innsbruck, Innsbruck, Austria",114
2783,Andrea  Vaona †,114
2783,"Sergey  Sinelnikov-Murylev Russian Foreign Trade Academy, Ministry of Economic Development and Trade, Government of the Russian Federation, Moscow, Russia",114
2783,"Robert W. Dimand Department of Economics, Brock University, St. Catherines, Canada",114
2783,"Fengxia  Dong Department of Agricultural & Applied Economics, University of Wisconsin-Madison, Madison, Wisconsin (USA)",114
2783,"Paul  Bergin Economics Department, University of California-Davis, Davis, California (USA)",114
2783,"Markku  Lanne Politiikan ja Talouden Tutkimuksen Laitos, Valtiotieteellinen tiedekunta, Helsingin Yliopisto, Helsinki, Finland",114
2783,"Denis  Cogneau Paris School of Economics, Paris, France",114
2783,"James Bradford DeLong Department of Economics, University of California-Berkeley, Berkeley, California (USA)",114
2783,"Stephen  Polasky Department of Applied Economics, College of Agricultural, Food, and Environmental Sciences, University of Minnesota-St. Paul, St. Paul, Minnesota (USA)",114
2783,"J. Doyne Farmer Economics, Oxford Martin School, Oxford University, Oxford, United Kingdom",114
2783,"Martin  Gaynor H. John Heinz III School of Public Policy and Management, Carnegie Mellon University, Pittsburgh, Pennsylvania (USA)",114
2783,"Erik  Theissen Fakultät für Betriebswirtschaftslehre, Universität Mannheim, Mannheim, Germany",114
2783,"Joaquin  Vespignani School of Economics and Finance, Tasmanian School of Business and Economics, University of Tasmania, Hobart, Australia",114
2783,"Georg  Kirchsteiger European Centre for Advanced Research in Economics and Statistics (ECARES), Solvay Brussels School of Economics and Management, Université Libre de Bruxelles, Bruxelles, Belgium",114
2783,"Ugo  Colombino Centre for Household, Income, Labour and Demographic Economics (CHILD), Torino, ItalyInstitute of Labor Economics (IZA), Bonn, Germany",114
2783,"Jean-Louis  Arcand International Economics Section, The Graduate Institute of International and Development Studies, Genève, Switzerland",114
2834,"Michael  Svarer Institut for Økonomi, Aarhus Universitet, Aarhus, Denmark",113
2834,Robert H. Rasche †,113
2834,"Arturo Jose Galindo Inter-American Development Bank, Washington, District of Columbia (USA)",113
2834,"Simone  Bertoli Centre d'Études et de Recherches sur le Développement International (CERDI), École d'Économie, Université Clermont Auvergne, Clermont-Ferrand, France",113
2834,"Sahra Khaleel Mickaiel Department of Economics, Faculty of Agriculture, Cairo University, Giza, Egypt",113
2834,"Patrick  Bayer Department of Economics, Duke University, Durham, North Carolina (USA)",113
2834,"Andrew  Muhammad Agricultural Economics, University of Tennessee-Knoxville, Knoxville, Tennessee (USA)",113
2834,Franco  Modigliani †,113
2834,"David  Romer Department of Economics, University of California-Berkeley, Berkeley, California (USA)National Bureau of Economic Research (NBER), Cambridge, Massachusetts (USA)",113
2834,"Luis Armando Galvis-Aponte Regional Economics Applications Laboratory (REAL), University of Illinois at Urbana-Champaign, Urbana-Champaign, Illinois (USA)",113
2834,"Jean-Marie  Baland Centre de Recherche en Économie de Développement (CRED), Faculté des Sciences Économiques, Sociales et de Gestion (FSESG), Université de Namur, Namur, Belgium",113
2834,Timothy S. Fuerst †,113
2834,"Finn R. Forsund Økonomisk institutt, Universitetet i Oslo, Oslo, Norway",113
2834,"Evens  Salies Centre de recherche en Économie (OFCE), Sciences économiques, Sciences Po, Paris, France",113
2834,"Christian  Belzil Centre de Recherche en Économie et Statistique (CREST), Palaiseau, France",113
2834,"David  Porter Economic Science Institute (ESI), Argyros School of Business and Economics, Chapman University, Orange, California (USA)",113
2834,"William Glenn Gale Economic Studies, Brookings Institution, Washington, District of Columbia (USA)",113
2834,"Mariam  Camarero Departament d'Economia, Universitat Jaume I, Castellón de la Plana, Spain",113
2834,"Calogero  Carletto Economics Research, World Bank Group, Washington, District of Columbia (USA)",113
2834,"Thomas  Leoni Österreichisches Institut für Wirtschaftsforschung (WIFO), Wien, Austria",113
2834,"Roberta  Rabellotti Dipartimento di Scienze Politiche e Sociali, Università degli Studi di Pavia, Pavia, Italy",113
2834,"Eun Kwan Choi Department of Economics, Iowa State University, Ames, Iowa (USA)",113
2834,"Olivier  Chanel Groupement de Recherche en Économie Quantitative d'Aix-Marseille (GREQAM), École d'Économie d'Aix-Marseille, Aix-Marseille Université, Marseille, France",113
2834,"Eric Baird French Department of Economics, University College London (UCL), London, United Kingdom",113
2834,"Hubert  Gabrisch Wiesbaden Institute for Law and Economics (WILE), Taunusstein, Germany",113
2834,"Marc Owen Ribaudo Economic Research Service, Department of Agriculture, Government of the United States, Washington, District of Columbia (USA)",113
2834,"Anwar  Shah World Bank Group, Washington, District of Columbia (USA)",113
2834,"Angelo  Secchi Paris School of Economics, Paris, France",113
2834,"Stephane  Zuber Paris School of Economics, Paris, FranceCentre d'Économie de la Sorbonne, Université Paris 1 (Panthéon-Sorbonne), Paris, France",113
2834,"Jorg  Dopke Fachbereich Wirtschaftwissenschaften, Hochschule Merseburg, Merseburg, Germany",113
2834,"Alexander  Chudik Globalization and Monetary Policy Institute, Economic Research Department, Federal Reserve Bank of Dallas, Dallas, Texas (USA)",113
2834,"Bernard  Salanie Department of Economics, School of Arts and Sciences, Columbia University, New York City, New York (USA)",113
2834,"John  Hassler Institute for International Economic Studies (IIES), Stockholms Universitet, Stockholm, Sweden",113
2834,"Warren E. Weber Federal Reserve Bank of Atlanta, Atlanta, Georgia (USA)Bank of Canada, Ottawa, Canada",113
2834,"Joseph E. Aldy Kennedy School of Government, Harvard University, Cambridge, Massachusetts (USA)",113
2834,"Harald  Grethe Department für Agrarökonomie, Institut für Agrar- und Gartenbauwissenschaften, Humboldt-Universität Berlin, Berlin, Germany",113
2834,"Christopher  Otrok Economics Department, University of Missouri, Columbia, Missouri (USA)",113
2834,"Jeffrey Andrew Smith Economics Department, University of Wisconsin-Madison, Madison, Wisconsin (USA)",113
2834,"Pascal  Billand Groupe d'Analyse et de Théorie Économique Lyon St-Étienne (GATE Lyon St-Étienne), Université de Lyon, Lyon, France",113
2834,Xiaokai  Yang †,113
2834,"Edouard  Challe Centre de Recherche en Économie et Statistique (CREST), Palaiseau, France",113
2834,Thibault  Gajdos,113
2834,"Alejandro  Gaviria Centro de Estudios Sobre Desarrollo Económico (CEDE), Facultad de Economía, Universidad de los Andes, Bogotá, Colombia",113
2834,"Matthias  Wrede Wirtschafts- und Sozialwissenschaftliche Fakultät, Friedrich-Alexander-Universität Erlangen-Nürnberg, Erlangen-Nürnberg, GermanyCESifo, München, Germany",113
2834,"Dorothee  Boccanfuso Centre Africain d'Économie Appliquée et de Développement Agricole, Faculté de Gouvernance, Sciences Économiques et Sociales, Université Mohammed VI Polytechnique, Ben Guérir, Morocco",113
2834,"Francis  Warnock Darden School of Business, University of Virginia, Charlottesville, Virginia (USA)",113
2834,"J. David  Brown Center for Economic Studies, Census Bureau, Department of Commerce, Government of the United States, Washington, District of Columbia (USA)",113
2834,"Jozsef  Sakovics School of Economics, University of Edinburgh, Edinburgh, United Kingdom",113
2834,"Alan  de Brauw International Food Policy Research Institute (IFPRI), Washington, District of Columbia (USA)",113
2834,"Stilianos  Fountas Department of Economics, University of Macedonia, Thessaloniki, Greece",113
2834,"Joao M.C. Santos Silva School of Economics, University of Surrey, Guildford, United Kingdom",113
2885,"Charles L. Evans Federal Reserve Bank of Chicago, Chicago, Illinois (USA)",112
2885,"Victor  Aguirregabiria Department of Economics, University of Toronto, Toronto, Canada",112
2885,"Helmut  Bester Fachbereich Wirtschaftswissenschaft, Freie Universität Berlin, Berlin, Germany",112
2885,"Joseph G. Altonji Economics Department, Yale University, New Haven, Connecticut (USA)",112
2885,"Tracy R. Lewis Economics Area, Fuqua School of Business, Duke University, Durham, North Carolina (USA)",112
2885,"Kai  Carstensen Institut für Statistik und Ökonometrie, Christian-Albrechts-Universität Kiel, Kiel, Germany",112
2885,"Robin  Cowan United Nations University-Maastricht Economic Research Institute of Innovation and Technology (UNU-MERIT), Maastricht, NetherlandsBureau d'Économie Théorique et Appliquée (BETA), Nancy/Strasbourg, France",112
2885,"Raymond  Fisman Department of Economics, Boston University, Boston, Massachusetts (USA)",112
2885,"Timothy J. Halliday Department of Economics, University of Hawaii-Manoa, Manoa, Hawaii (USA)",112
2885,"David Christopher Mare Motu: Economic & Public Policy Research, Wellington, New Zealand",112
2885,"Duo  Qin Department of Economics, School of Oriental and African Studies (SOAS), London, United Kingdom",112
2885,Jean-Philippe  Gervais,112
2885,"Marc  Goovaerts Faculteit Economie en Bedrijfswetenschappen, KU Leuven, Leuven, BelgiumTinbergen Instituut, Amsterdam, Netherlands",112
2885,Kristina  van Deuverden,112
2885,"Xavier  Fageda Facultat d'Economia i Empresa, Universitat de Barcelona, Barcelona, Spain",112
2885,"Richard Ian Harris Department of Economics and Finance, Business School, Durham University, Durham, United Kingdom",112
2885,"Elmar G. Wolfstetter Wirtschaftswissenschaftliche Fakultät, Humboldt-Universität Berlin, Berlin, GermanyInstitut für Wirtschaftstheorie I, Wirtschaftswissenschaftliche Fakultät, Humboldt-Universität Berlin, Berlin, Germany",112
2885,"Mark W. Rosegrant International Food Policy Research Institute (IFPRI), Washington, District of Columbia (USA)",112
2885,"Peter J Hammond Department of Economics, University of Warwick, Coventry, United Kingdom",112
2885,"Pete  Klenow Department of Economics, Stanford University, Stanford, California (USA)",112
2885,"Thomas H. Spreen Food and Resource Economics Department, University of Florida, Gainesville, Florida (USA)",112
2885,"Alfonso  Sousa-Poza Institute of Labor Economics (IZA), Bonn, GermanyFakultät Wirtschafts- und Sozialwissenschaften, Universität Hohenheim, Hohenheim, Germany",112
2885,"David H. Papell Department of Economics, University of Houston, Houston, Texas (USA)",112
2885,"Wolfgang  Keller National Bureau of Economic Research (NBER), Cambridge, Massachusetts (USA)",112
2885,"Utku  Unver Department of Economics, Boston College, Chestnut Hill, Massachusetts (USA)",112
2885,"Eric T. Swanson Department of Economics, University of California-Irvine, Irvine, California (USA)",112
2885,"Andrea  Bassanini Directorate for Employment, Labour and Social Affairs (ELS), Organisation de Coopération et de Développement Économiques (OCDE), Paris, France",112
2885,"Hanno  Lustig Finance Group, Anderson Graduate School of Management, University of California-Los Angeles (UCLA), Los Angeles, California (USA)",112
2885,"John  Piggott ARC Centre of Excellence in Population Ageing Research (CEPAR), UNSW Business School, UNSW Sydney, Sydney, Australia",112
2885,"Daniel F. Spulber Kellogg Graduate School of Management, Northwestern University, Evanston, Illinois (USA)",112
2885,"Yongcheol  Shin Department of Economics and Related Studies, University of York, York, United Kingdom",112
2885,"Thomas  Siedler Fachbereich Volkswirtschaftslehre, Universität Hamburg, Hamburg, Germany",112
2885,"Martin  Cihak International Monetary Fund (IMF), Washington, District of Columbia (USA)",112
2885,"Benjamin H. Senauer Department of Applied Economics, College of Agricultural, Food, and Environmental Sciences, University of Minnesota-St. Paul, St. Paul, Minnesota (USA)",112
2885,"Eduardo  Fernandez-Arias Inter-American Development Bank, Washington, District of Columbia (USA)",112
2885,"Patrick Paul Walsh Geary Institute, University College Dublin, Dublin, Ireland",112
