Rank,Author,Score
2577,"Khaled  Guesmi Paris School of Business (PSB), Groupe Paris Graduate School of Management, Paris, France",805
2589,"Patrick  Gagliardini Facoltá di scienze economiche, Universitá della Svizzera Italiana (USI), Lugano, Switzerland",804
2589,"Carol Lee Graham Global Economy and Development Program, Brookings Institution, Washington, District of Columbia (USA)",804
2589,Bruno  Ventelou,804
2589,"Jordi  Masso Unitat de Fonaments de l'Anàlisi Econòmica, Departament d'Economia i Història Econòmica, Universitat Autònoma de Barcelona, Barcelona Graduate School of Economics (Barcelona GSE), Barcelona, Spain",804
2589,"Mikel  Navarro Orkestra-Instituto Vasco de Competitividad, Universidad de Deusto, San Sebastián, SpainFacultad de Ciencias Económicas y Empresariales - ESTE, Universidad de Deusto, Bilbao/San Sebastián, Spain",804
2589,"Elias  Tzavalis Department of Economics, Athens University of Economics and Business (AUEB), Athens, Greece",804
2589,"Patrick  Moyes Groupe de Recherche en Économie Théorique et Appliquée (GREThA), Université de Bordeaux, Bordeaux, France",804
2589,"Bernhard  Herz Rechts- und Wirtschaftswissenschaftliche Fakultät, Universität Bayreuth, Bayreuth, Germany",804
2589,"Vincent  Requillart Toulouse School of Economics (TSE), Toulouse, France",804
2589,"Wim  Naude Institute of Labor Economics (IZA), Bonn, Germany",804
2599,"Giuseppe Maria Arbia Dipartimenti e Istituti di Scienze Economiche, Università Cattolica del Sacro Cuore, Italy",803
2599,"Andreas  Haufler Volkswirtschaftliche Fakultät, Ludwig-Maximilians-Universität München, München, Germany",803
2599,"Roger  Lagunoff Economics Department, Georgetown University, Washington, District of Columbia (USA)",803
2599,Lester B. Lave †,803
2599,"Nancy H. Chau Charles H. Dyson School of Applied Economics and Management, Cornell University, Ithaca, New York (USA)",803
2599,"Tom  Broekel Handelshøgskolen, Universitetet i Stavanger, Stavanger, Norway",803
2599,"Marzio  Galeotti Centre for Research on Geography, Resources, Environment, Energy & Networks (GREEN), Università Commerciale Luigi Bocconi, Milano, Italy",803
2599,Xiaokai  Yang †,803
2599,"Susan L. Averett Department of Economics, Lafayette College, Easton, Pennsylvania (USA)",803
2608,"Kazunobu  Hayakawa Institute of Developing Economies, Japan External Trade Organization (JETRO), Government of Japan, Tokyo, Japan",802
2608,"Stefan  Minner Fakultät für Wirtschaftswissenschaften, Technische Universität München, München, Germany",802
2608,"Jacob  Engwerda Departement Econometrie & Operations Research, School of Economics and Management, Universiteit van Tilburg, Tilburg, Netherlands",802
2608,"Olympia  Bover Banco de España, Madrid, Spain",802
2608,"Matthias  Doepke Department of Economics, Northwestern University, Evanston, Illinois (USA)",802
2608,William M. Landes,802
2614,"Peter H. Lindert Economics Department, University of California-Davis, Davis, California (USA)",801
2614,"Jesus  Fernandez-Villaverde Department of Economics, University of Pennsylvania, Philadelphia, Pennsylvania (USA)",801
2614,"Philip  Oreopoulos Department of Economics, University of Toronto, Toronto, Canada",801
2614,"Muhammad Tariq Majeed Department of Economics, Quaid-i-Azam University, Islamabad, Pakistan",801
2618,"Spencer  Banzhaf Department of Economics, Andrew Young School of Policy Studies, Georgia State University, Atlanta, Georgia (USA)",800
2618,"Neil  Foster-McGregor United Nations University-Maastricht Economic Research Institute of Innovation and Technology (UNU-MERIT), Maastricht, Netherlands",800
2618,"Emmanuel  Petrakis Department of Economics, University of Crete, Rethymnon, Greece",800
2618,"Martin F. Quaas Wirtschaftswissenschafltiche Fakultät, Universität Leipzig, Leipzig, Germany",800
2618,"Joachim  Gurtler ifo Institut - Leibniz-Institut für Wirtschaftsforschung an der Universität München e.V., München, Germany",800
2618,"Herman J. Bierens Department of Economics, Pennsylvania State University, State College, Pennsylvania (USA)",800
2624,"Karl  Shell Department of Economics, Cornell University, Ithaca, New York (USA)",799
2624,"John O.S. Wilson School of Management, University of St. Andrews, Fife, United Kingdom",799
2624,"Mark  Harrison Department of Economics, University of Warwick, Coventry, United Kingdom",799
2627,"Gerald A. Carlino Federal Reserve Bank of Philadelphia, Philadelphia, Pennsylvania (USA)",798
2627,"Farley  Grubb Department of Economics, Lerner College of Business and Economics, University of Delaware, Newark, Delaware (USA)",798
2627,Martine  Quinzii †,798
2627,"Christopher  Woodruff Oxford Poverty and Human Development Initiative (OPHI), Department of International Development (Queen Elizabeth House), Oxford University, Oxford, United Kingdom",798
2627,"Mathieu  Plane Centre de recherche en Économie (OFCE), Sciences économiques, Sciences Po, Paris, France",798
2632,"Brian Davern Wright Department of Agricultural and Resource Economics, University of California-Berkeley, Berkeley, California (USA)",797
2632,"Patricia M. Danzon Wharton School of Business, University of Pennsylvania, Philadelphia, Pennsylvania (USA)",797
2632,"John Sutherland Earle Schar School of Policy and Government, George Mason University, Arlington, Virginia (USA)",797
2632,"William Thomas Gavin Research Division, Federal Reserve Bank of St. Louis, St. Louis, Missouri (USA)",797
2632,"John  Micklewright Department of Social Sciences, Institute of Education, University College London (UCL), London, United Kingdom",797
2632,"Lucian Liviu Albu Institutul de Prognoza Economica, Institutul National de Cercetari Economice (INCE), Academia Romana, Bucureşti, Romania",797
2632,"Hassan  Benchekroun Department of Economics, McGill University, Montréal, Canada",797
2639,"Federico  Echenique Division of Social Sciences, California Institute of Technology, Pasadena, California (USA)",796
2640,"Xavier  Ragot Department of Economics, Sciences économiques, Sciences Po, Paris, FranceCentre de recherche en Économie (OFCE), Sciences économiques, Sciences Po, Paris, France",795
2640,"Jorg  Oechssler Alfred-Weber-Institut für Wirtschaftswissenschaften, Fakultät für Wirtschafts- und Sozialwissenschaften, Ruprecht-Karls-Universität Heidelberg, Heidelberg, Germany",795
2640,"Nikolaus  Hautsch Department of Statistics and Operations Research, Fakultät für Wirtschaftswissenschaften, Universität Wien, Wien, Austria",795
2643,"Matthieu  Bussiere Banque de France, Paris, France",794
2643,"J.Paul  Elhorst Faculteit Economie en Bedrijfskunde, Rijksuniversiteit Groningen, Groningen, NetherlandsSOM Research Institute, Faculteit Economie en Bedrijfskunde, Rijksuniversiteit Groningen, Groningen, Netherlands",794
2643,"Sara  Markowitz Department of Economics, Emory University, Atlanta, Georgia (USA)",794
2643,"Tony  Lawson Faculty of Economics, University of Cambridge, Cambridge, United Kingdom",794
2643,"Casper G. de Vries Faculteit der Economische Wetenschappen, Erasmus Universiteit Rotterdam, Rotterdam, Netherlands",794
2643,"Alistair  Munro National Graduate Institute for Policy Studies (GRIPS), Tokyo, Japan",794
2649,"Clemens Dieter Puppe Fakultät für Wirtschaftswissenschaften, Karlsruhe Institut für Technologie, Karlsruhe, Germany",793
2649,"Gerard  van der Laan Afdeling Econometrie and Operations Research, School of Business and Economics, Vrije Universiteit Amsterdam, Amsterdam, NetherlandsTinbergen Instituut, Amsterdam, Netherlands",793
2649,"Ko  Wang Zicklin School of Business, Baruch College, City University of New York (CUNY), New York City, New York (USA)",793
2649,"Atsushi  Kajii School of Economics, Kwansei Gakuin University, Hyogo, Japan",793
2649,"Stein W. Wallace Institutt for foretaksøkonomi, Norges Handelshøyskole (NHH), Bergen, Norway",793
2649,"Melvyn Glyn Coles Economics Department, University of Essex, Colchester, United Kingdom",793
2649,"John W. Mayo McDonough School of Business, Georgetown University, Washington, District of Columbia (USA)",793
2649,"Guillaume  Rocheteau Department of Economics, University of California-Irvine, Irvine, California (USA)",793
2657,"John  Roberts Graduate School of Business, Stanford University, Stanford, California (USA)",792
2657,"Claudio A Agostini Escuela de Gobierno, Universidad Adolfo Ibáñez, Santiago, Chile",792
2657,"Roberta  Rabellotti Dipartimento di Scienze Politiche e Sociali, Università degli Studi di Pavia, Pavia, Italy",792
2660,"Peter Gregor McGregor Economics Department, University of Strathclyde, Glasgow, United Kingdom",791
2660,"Lars  Persson Institutet för Näringslivsforskning (IFN), Stockholm, Sweden",791
2660,"Andrew David Street Department of Health Policy, London School of Economics (LSE), London, United Kingdom",791
2660,"Erik  Theissen Fakultät für Betriebswirtschaftslehre, Universität Mannheim, Mannheim, Germany",791
2664,"Zhi  Wang Schar School of Policy and Government, George Mason University, Arlington, Virginia (USA)",790
2664,"Eleonora  Patacchini Istituto Einaudi per l'Economia e la Finanza (EIEF), Roma, Italy",790
2664,"Olof  Johansson-Stenman Nationalekonomiska institutionen, Handelshögskolan, Göteborgs Universitet, Göteborg, Sweden",790
2664,"Frank  Stahler Wirtschaftswissenschaftlichen Fakultät, Eberhard-Karls-Universität Tübingen, Tübingen, Germany",790
2664,"Byung-Yeon  Kim Division of Economics, Seoul National University, Seoul, South Korea",790
2664,"Etienne  Farvaque Lille Économie et Management (LEM), France",790
2670,"Hikaru  Ogawa Faculty of Economics, University of Tokyo, Tokyo, JapanGraduate School of Public Policy, University of Tokyo, Tokyo, Japan",789
2670,"Timothy  Cogley Department of Economics, New York University (NYU), New York City, New York (USA)",789
2670,"Nikiforos T Laopodis ALBA Graduate Business School, American College of Greece, Athens, Greece",789
2670,"James  Giesecke Centre of Policy Studies and Impact Project (COPS), Victoria University, Melbourne, Australia",789
2670,"Benito  Arrunada Departament d'Economia i Empresa, Universitat Pompeu Fabra, Barcelona Graduate School of Economics (Barcelona GSE), Barcelona, Spain",789
2670,"Walter  Kramer Institut für Wirtschafts- und Sozialstatistik, Universität Dortmund, Dortmund, Germany",789
2670,"Chee-Wooi  Hooy School of Management, Universiti Sains Malaysia, Minden, Malaysia",789
2670,"Itzhak  Ben-David Fisher College of Business, Ohio State University, Columbus, Ohio (USA)",789
2678,"Sidney  Winter Management Department, Wharton School of Business, University of Pennsylvania, Philadelphia, Pennsylvania (USA)",788
2678,"John  Cranfield Department of Food, Agricultural and Resource Economics (FARE), University of Guelph, Guelph, Canada",788
2678,Jonathan  Temple,788
2678,"Benjamin  Klein Department of Economics, University of California-Los Angeles (UCLA), Los Angeles, California (USA)",788
2678,"David E. A. Giles Department of Economics, University of Victoria, Victoria, Canada",788
2678,"Graciela Laura Kaminsky Department of Economics, George Washington University, Washington, District of Columbia (USA)",788
2684,"Calogero  Carletto Economics Research, World Bank Group, Washington, District of Columbia (USA)",787
2684,"Mark N. Harris School of Economics and Finance, Curtin Business School, Curtin University, Perth, Australia",787
2684,"Timothy James Richards Morrison School of Agribusiness & Resource Management, Arizona State University Polytechnic, Mesa, Arizona (USA)",787
2684,"Gary Arthur Dymski Leeds University Business School (LUBS), University of Leeds, Leeds, United Kingdom",787
2684,"Alessandra  Casella Department of Economics, School of Arts and Sciences, Columbia University, New York City, New York (USA)",787
2684,"Jan  Goebel Forschungsbasierte Infrastruktureinrichtung ""Sozio-oekonomisches Panel (SOEP)"", DIW Berlin (Deutsches Institut für Wirtschaftsforschung), Berlin, Germany",787
2684,"Nicolas  Jacquemet Centre d'Économie de la Sorbonne, Université Paris 1 (Panthéon-Sorbonne), Paris, France",787
2691,"Erik E. Lehmann Fakultät für Wirtschaftswissenschaften, Universität Augsburg, Augsburg, Germany",786
2691,"Xavier  Fageda Facultat d'Economia i Empresa, Universitat de Barcelona, Barcelona, Spain",786
2691,"John Leonard Pender Economic Research Service, Department of Agriculture, Government of the United States, Washington, District of Columbia (USA)",786
2694,"Peter  Haan DIW Berlin (Deutsches Institut für Wirtschaftsforschung), Berlin, Germany",785
2694,"Robert E. Cumby Economics Department, Georgetown University, Washington, District of Columbia (USA)",785
2694,"Mattias K  Polborn Department of Economics, Vanderbilt University, Nashville, Tennessee (USA)",785
2694,"Andrew Granger Atkeson Department of Economics, University of California-Los Angeles (UCLA), Los Angeles, California (USA)",785
2694,"Johanna Catherine Maclean Economics Department, Temple University, Philadelphia, Pennsylvania (USA)",785
2694,"Marco  Scarsini Dipartimento di Economia e Finanza (DEF), Libera Università Internazionale degli Studi Sociali Guido Carli (LUISS), Roma, Italy",785
2694,"Arjun Singh Bedi Institute of Social Studies (ISS), Den Haag, Netherlands",785
2701,"Jose  Olmo Facultad de Economía y Empresa, Universidad de Zaragoza, Zaragoza, Spain",784
2701,"Oliver Martin Fritz Österreichisches Institut für Wirtschaftsforschung (WIFO), Wien, AustriaRegional Economics Applications Laboratory (REAL), University of Illinois at Urbana-Champaign, Urbana-Champaign, Illinois (USA)",784
