Rank,Author,Score
2605,"Anwar  Shah World Bank Group, Washington, District of Columbia (USA)",391
2616,"David Olivier Lucca Research and Statistics Group, Federal Reserve Bank of New York, New York City, New York (USA)",390
2616,"Jean M. Imbs Economics, New York University Abu Dhabi, Abu Dhabi, United Arab Emirates",390
2616,"Massimo  Florio Dipartimento di Economia, Management e Metodi Quantitativi (DEMM), Università degli Studi di Milano, Milano, Italy",390
2616,"Borek  Vasicek Directorate-General Economic and Financial Affairs, European Commission, Bruxelles/Brussel, Belgium",390
2616,"Rudolf  Kerschbamer Institut für Wirtschaftstheorie, -politik und -geschichte, Fakultät für Volkswirtschaft und Statistik, Leopold-Franzens-Universität Innsbruck, Innsbruck, Austria",390
2616,"Nick  Johnstone Agence Internationale de l'Énergie, Paris, France",390
2616,"Francois  Langot Paris School of Economics, Paris, France",390
2623,"Thomas F. Cooley Economics Department, Stern School of Business, New York University (NYU), New York City, New York (USA)",389
2623,"Marco  Grazzi Dipartimento di Politica Economica, Dipartimenti e Istituti di Scienze Economiche, Università Cattolica del Sacro Cuore, Italy",389
2623,"Marc  Willinger Centre d'Économie de l'Environnement - Montpellier (CEE-M), Faculté de sciences économiques, Université de Montpellier, Montpellier, France",389
2623,"Roberto  Robatto Department of Finance, Investment and Banking, School of Business, University of Wisconsin-Madison, Madison, Wisconsin (USA)",389
2623,"John A. Maluccio Department of Economics, Middlebury College, Middlebury, Vermont (USA)",389
2623,"Christophe  Rault Laboratoire d'Économie d'Orléans (LEO), Faculté de droit, d'économie et de gestion, Université d'Orléans, Orléans, France",389
2623,"Martin  Schneider Department of Economics, Stanford University, Stanford, California (USA)",389
2623,"Noriaki  Matsushima Institute of Social and Economic Research (ISER), Osaka University, Osaka, Japan",389
2623,"Ioana Elena Marinescu Institute of Labor Economics (IZA), Bonn, GermanyNational Bureau of Economic Research (NBER), Cambridge, Massachusetts (USA)",389
2623,"Hannes  Winner Bereich Volkswirtschaftslehre, Paris-Lodron Universität Salzburg, Salzburg, Austria",389
2623,"Joao Matos Ferreira Departamento de Gestão e Economia, Universidade da Beira Interior, Covilhã, Portugal",389
2634,"Cynthia  Kinnan Department of Economics, Tufts University, Medford, Massachusetts (USA)",388
2634,"Sabiou M. Inoua Economic Science Institute (ESI), Argyros School of Business and Economics, Chapman University, Orange, California (USA)",388
2634,"Burkhard  Heer Fakultät für Wirtschaftswissenschaften, Universität Augsburg, Augsburg, Germany",388
2634,"Yuri  Reina-Aranza Centro de Estudios Economicos Regionales (CEER), Banco de la Republica de Colombia, Cartagena, Colombia",388
2638,"Nikolaus  Wolf Institut für Wirtschaftsgeschichte, Wirtschaftswissenschaftliche Fakultät, Humboldt-Universität Berlin, Berlin, Germany",387
2638,"Stelios  Bekiros Athens University of Economics and Business (AUEB), Athens, Greece",387
2638,"Pier Paolo  Saviotti Laboratoire d'Économie Appliquée de Grenoble, Grenoble, France",387
2638,Menale Kassie Berresaw,387
2638,"Yongsung  Chang Division of Economics, Seoul National University, Seoul, South Korea",387
2638,"Giovanni  Ricco Department of Economics, University of Warwick, Coventry, United Kingdom",387
2644,"Philippe  Jorion Paul Merage School of Business, University of California-Irvine, Irvine, California (USA)",386
2644,"Michael Mercier Hutchison Economics Department, University of California-Santa Cruz (UCSC), Santa Cruz, California (USA)",386
2644,"Evans Stephen Osabuohien Department of Economic and Development Studies, Covenant University, Ota, Nigeria",386
2644,"Semih  Tumen İktisat Bölümü, İktisadi ve İdari Bilimler Fakültesi, TED Üniversitesi, Ankara, Turkey",386
2644,Armen A. Alchian †,386
2644,"Gabriele  Galati de Nederlandsche Bank, Amsterdam, Netherlands",386
2644,"Robert K. Kaufmann Center for Energy and Environmental Studies (CEES), Boston University, Boston, Massachusetts (USA)",386
2644,"Jean-Michel  Zakoian Centre de Recherche en Économie et Statistique (CREST), Palaiseau, France",386
2652,"Mikael  Lindahl Nationalekonomiska institutionen, Handelshögskolan, Göteborgs Universitet, Göteborg, Sweden",385
2652,"Oleg  Badunenko Department of Economics and Finance, Brunel University, Uxbridge, United Kingdom",385
2652,"Alexander Daniel Klemm International Monetary Fund (IMF), Washington, District of Columbia (USA)",385
2652,"Christoph Carl Basten Institut für Banking und Finance (Institut für Schweizerisches Bankwesen), Wirtschaftswissenschaftliche Fakutät, Universität Zürich, Zürich, Switzerland",385
2652,"Giuseppe  Nicoletti Economics Department, Organisation de Coopération et de Développement Économiques (OCDE), Paris, France",385
2652,"Dan  Bernhardt Department of Economics, University of Illinois at Urbana-Champaign, Urbana-Champaign, Illinois (USA)Department of Economics, University of Warwick, Coventry, United Kingdom",385
2652,"John J. Siegfried Department of Economics, Vanderbilt University, Nashville, Tennessee (USA)",385
2652,"Lawrence J. White Economics Department, Stern School of Business, New York University (NYU), New York City, New York (USA)",385
2652,"Martin  Gaynor H. John Heinz III School of Public Policy and Management, Carnegie Mellon University, Pittsburgh, Pennsylvania (USA)",385
2652,"Alan  de Brauw International Food Policy Research Institute (IFPRI), Washington, District of Columbia (USA)",385
2662,"Vani Kant Borooah Department of Accounting, Finance and Economics, Ulster Business School, University of Ulster, Coleraine, United Kingdom",384
2662,"Jiri  Slacalek European Central Bank, Frankfurt am Main, Germany",384
2662,"Stefano  Giglio School of Management, Yale University, New Haven, Connecticut (USA)",384
2662,"Eckhard  Janeba Abteilung für Volkswirtschaftslehre, Universität Mannheim, Mannheim, Germany",384
2662,"Thomas H.W. Ziesemer Vakgroep Algemene Economie, School of Business and Economics, Maastricht University, Maastricht, NetherlandsUnited Nations University-Maastricht Economic Research Institute of Innovation and Technology (UNU-MERIT), Maastricht, Netherlands",384
2662,"David J. Spielman International Food Policy Research Institute (IFPRI), Washington, District of Columbia (USA)",384
2662,Andrew J Hughes Hallett †,384
2662,"Roman  Inderst Abteilung Finanzen, Fachbereich Wirtschaftswissenschaft, Goethe Universität Frankfurt am Main, Frankfurt am Main, Germany",384
2662,"T. D. Stanley Department of Economics, Business School, Deakin University, Melbourne, Australia",384
2662,"Andrew  Foster Economics Department, Brown University, Providence, Rhode Island (USA)",384
2662,"Jeff E. Biddle Economics Department, Michigan State University, East Lansing, Michigan (USA)",384
2673,"Thomas  Drechsel Department of Economics, University of Maryland, College Park, Maryland (USA)",383
2673,"Sarah  Brown Department of Economics, University of Sheffield, Sheffield, United Kingdom",383
2673,"Estrella  Gómez-Herrera Joint Research Centre, European Commission, Sevilla, Spain",383
2673,"Germa  Bel Institut de Recerca en Economia Aplicada (IREA), Facultat d'Economia i Empresa, Universitat de Barcelona, Barcelona, Spain",383
2673,"Anna  Dreber Department of Economics, Handelshögskolan i Stockholm, Stockholm, Sweden",383
2673,Carl  Chiarella †,383
2679,"Dimitri  Vayanos Finance Department, London School of Economics (LSE), London, United Kingdom",382
2679,"Ahmed Mushfiq Mobarak School of Management, Yale University, New Haven, Connecticut (USA)",382
2679,"Riccardo  Crescenzi Department of Geography and Environment, London School of Economics (LSE), London, United Kingdom",382
2679,"Bartosz  Mackowiak European Central Bank, Frankfurt am Main, Germany",382
2679,"Cees  Withagen Institut de Préparation à l'Administration et à la Gestion (IPAG), Paris, France",382
2679,"Mario John Crucini Department of Economics, Vanderbilt University, Nashville, Tennessee (USA)",382
2679,"Fritz  Breuss Österreichisches Institut für Wirtschaftsforschung (WIFO), Wien, Austria",382
2679,"Douglas L. Campbell New Economic School (NES), Moscow, Russia",382
2679,"Alexandros  Kontonikas Essex Business School, University of Essex, Colchester, United Kingdom",382
2679,"Stefan  Ambec Toulouse School of Economics (TSE), Toulouse, France",382
2679,"James P. Smith RAND, Santa Monica, California (USA)",382
2690,"Simone  Bertoli Centre d'Études et de Recherches sur le Développement International (CERDI), École d'Économie, Université Clermont Auvergne, Clermont-Ferrand, France",381
2690,"Nathaniel  Baum-Snow Business Economics, Rotman School of Management, University of Toronto, Toronto, Canada",381
2690,"Nathalie  Picard Théorie Économique, Modélisation, Application (THEMA), Université de Cergy-Pontoise, Cergy-Pontoise, France",381
2690,"Daniele  Pacifico Directorate for Employment, Labour and Social Affairs (ELS), Organisation de Coopération et de Développement Économiques (OCDE), Paris, France",381
2694,"Anna  Kovner Research and Statistics Group, Federal Reserve Bank of New York, New York City, New York (USA)",380
2694,"Marti  Mestieri Economic Research Department, Federal Reserve Bank of Chicago, Chicago, Illinois (USA)",380
2694,"Theo  Vermaelen Economic and Political Sciences Area, INSEAD, Fontainebleau, FranceINSEAD, Fontainebleau, France",380
2694,"Eva  Aguayo Econometria, Facultade de Ciencias Económicas e Empresariais, Universidade de Santiago de Compostela, Santiago de Compostela, Spain",380
2694,"Roland  Fuss School of Finance, Universität St. Gallen, Sankt Gallen, Switzerland",380
2694,"Marco  Raberto Centro Interdisciplinario in Economia e Finanza (CINEF), Università degli Studi di Genova, Genova, Italy",380
2694,"Achim  Zeileis Fakultät für Volkswirtschaft und Statistik, Leopold-Franzens-Universität Innsbruck, Innsbruck, Austria",380
2694,"Betsey  Stevenson Center for Local, State and Urban Policy (CLOSUP), Gerald R. Ford School of Public Policy, University of Michigan, Ann Arbor, Michigan (USA)",380
2694,"Francesco  Lissoni Groupe de Recherche en Économie Théorique et Appliquée (GREThA), Université de Bordeaux, Bordeaux, France",380
2694,"Luis Felipe Cespedes Departamento de Economía, Facultad de Economía y Negocios, Universidad de Chile, Santiago, Chile",380
2694,"Luis  Garicano IE Business School, Universidad IE, Madrid, Spain",380
2694,"Kenneth A. Froot Finance Unit, Harvard Business School, Harvard University, Cambridge, Massachusetts (USA)",380
2694,"James M. Nason Department of Economics, Poole College of Management, North Carolina State University, Raleigh, North Carolina (USA)",380
2694,"Ibrahim Hakan Yetkiner Ekonomi Bölümü, İktisadi ve İdari Bilimler Fakültesi, İzmir Ekonomi Üniversitesi, İzmir, Turkey",380
2708,"Juan Esteban  Carranza Banco de la Republica de Colombia, Bogotá, Colombia",379
2708,"Channing  Arndt International Food Policy Research Institute (IFPRI), Washington, District of Columbia (USA)",379
2708,"Carsten  Hefeker Professur für Volkswirtschaftslehre, Europäische Wirtschaftspolitik, Fakultät Wirtschaftswissenschaften, Wirtschaftsinformatik und Wirtschaftsrecht, Universität Siegen, Siegen, Germany",379
2708,"Mary Colleen Daly Federal Reserve Bank of San Francisco, San Francisco, California (USA)Institute of Labor Economics (IZA), Bonn, Germany",379
2708,Lyn  Squire,379
2708,Antonio  Fatas,379
2708,"Alessandro  Nicita United Nations Conference on Trade and Development (UNCTAD), United Nations, Genève, Switzerland",379
2708,"Marc  Nerlove Department of Agricultural and Resource Economics, University of Maryland, College Park, Maryland (USA)Institute of Labor Economics (IZA), Bonn, Germany",379
2708,Reinhard  Selten †,379
2708,"Dominique  van der Mensbrugghe Department of Agricultural Economics, Purdue University, West Lafayette, Indiana (USA)Center for Global Trade Analysis (GTAP), Department of Agricultural Economics, Purdue University, West Lafayette, Indiana (USA)",379
2708,"James J. Murphy Department of Economics, College of Business and Public Policy, University of Alaska, Anchorage, Alaska (USA)",379
2708,"Nao  Sudo Bank of Japan, Tokyo, Japan",379
2720,"Albert  Park Department of Economics, Business School, Hong Kong University of Science and Technology (HKUST), Kowloon, Hong Kong",378
2720,"Edgar L Feige Economics Department, University of Wisconsin-Madison, Madison, Wisconsin (USA)",378
2720,"Frank M. Fossen Economics Department, University of Nevada-Reno, Reno, Nevada (USA)",378
2720,"Miriam  Manchin Centre for Comparative Economics, School of Slavonic and East European Studies, University College London (UCL), London, United Kingdom",378
2720,"Bernt  Bratsberg Stiftelsen Frischsenteret for samfunnsøkonomisk forskning, Universitetet i Oslo, Oslo, Norway",378
2720,"Christian  Lessmann Department Wirtschaftswissenschaften, Technische Universität Carolo-Wilhelmina zu Braunschweig, Braunschweig, Germany",378
2720,"Christopher  Waller Research Division, Federal Reserve Bank of St. Louis, St. Louis, Missouri (USA)",378
2720,"Ahmad Zubaidi  Baharumshah Fakulti Ekonomi Dan Pengurusan, Universiti Putra Malaysia (UPM), Serdang, Malaysia",378
2720,"Pablo D. Fajgelbaum Department of Economics, University of California-Los Angeles (UCLA), Los Angeles, California (USA)National Bureau of Economic Research (NBER), Cambridge, Massachusetts (USA)",378
2720,"Amelie F. Constant Office of Population Research, Woodrow Wilson School of Public and International Affairs, Princeton University, Princeton, New Jersey (USA)",378
2730,"Henryk  Gurgul Wydział Zarządzania, Akademia Górniczo-Hutnicza, Kraków, Poland",377
2730,"Alessia  Paccagnini Michael Smurfit Graduate School of Business, School of Business, University College Dublin, Dublin, Ireland",377
